id_director,name_director,id_film
5763,Jacques Tati,778
8500,John Ford,3088
10601,Joseph L. Mankiewicz,23152
11435,Howard Hawks,23567
69946,Bud Yorkin,102057
13284,Stanley Donen,52367
11435,Howard Hawks,22584
8823,Raoul Walsh,27725
76981,Delmer Daves,16227
14643,William A. Wellman,980
8823,Raoul Walsh,16933
1927,Blake Edwards,42094
2662,Frank Capra,26884
121402,Louis J. Gasnier,37833
11593,Rudolph Maté,18995
39009,Joseph Losey,43759
42081,George Butler,5205
19450,Bob Rafelson,2017
46617,Ida Lupino,38606
16384,Ralph Bakshi,14239
104879,Ramón Menéndez,55448
29907,Phil Karlson,21779
116641,James Neilson,71189
54441,James Ivory,67794
97355,Michael Laughlin,73515
4415,Federico Fellini,405
17282,Takashi Miike,9696
8262,L.Q. Jones,4917
2746,Elia Kazan,37774
2801,Andrzej Wajda,5055
14520,John Sturges,40140
5696,Bruce Beresford,42040
2801,Andrzej Wajda,29933
39104,Abel Ferrara,35888
1496,Tod Browning,3059
45091,Coleman Francis,22727
101225,Bert I. Gordon,28586
56929,William Morgan,56157
70308,Ken Hughes,11708
565524,Chatrichalerm Yukol,27329
133259,Arthur Hiller,42514
133259,Arthur Hiller,20444
54971,Marc Rocco,17736
34402,Edward Bernds,114046
2891,Josef von Sternberg,82283
20218,Eric Bress,1954
36797,Robert Luketic,13476
17350,Kevin Macdonald,11194
58294,George Armitage,12634
53177,Brian Robbins,13505
127936,Chris Stokes,14114
69737,C. Jay Cox,15708
70777,Kevin Rodney Sullivan,21301
86203,Bart Freundlich,20483
77003,Gavin O'Connor,14292
25854,Lucas Belvaux,44539
4956,Bernardo Bertolucci,1278
88837,Larry Blamire,18841
34849,Ted Demme,25925
72427,Alan Rudolph,32035
1042875,Joseph B. Vasquez,74395
84552,Rory Kelly,19361
87214,Allan Burns,81824
88148,Gordon Parks Jr.,21968
16897,Sidney Poitier,29493
16897,Sidney Poitier,29473
16897,Sidney Poitier,29464
119059,Tony Cinciripini,37900
19304,John Schlesinger,91390
879,Billy Bob Thornton,33557
16888,Ralph Nelson,7008
106540,William Crain,30566
101743,Bob Kelljan,42466
117350,Dale Resteghini,76176
16294,Jonathan Demme,18446
1723,Walter Hill,22004
19850,Catherine Hardwicke,11023
91343,Hal Hartley,47802
84657,Lewis John Carlino,92298
8630,Erich von Stroheim,35227
105036,Theodore Gershuny,29852
30249,Preston Sturges,23001
21377,Peter Medak,51049
686,Willard Huyck,11221
13426,Peter Segal,1824
18281,Donald Petrie,16784
25854,Lucas Belvaux,44674
56377,Bent Hamer,11083
149916,Manuel Boursinhac,54045
5005,François Dupeyron,337
21544,Richard C. Sarafian,11951
10346,Robert Bresson,43376
8823,Raoul Walsh,28963
18738,George Stevens,2576
94037,Bruno Bozzetto,22561
19450,Bob Rafelson,19345
76864,Luis Estrada,14430
10491,Paul Verhoeven,12775
18669,J. Lee Thompson,9838
145175,Albert Parker,50075
17784,John Irvin,2099
10790,Sam Wood,42852
83413,Norman Tokar,40454
51910,David Green,6470
107629,Greg Pak,20032
17764,Charles S. Dutton,8842
58628,Sara Sugarman,11132
57405,Jeff Schaffer,9352
2461,Mel Gibson,615
52049,Jay Chandrasekhar,11217
43468,Guy Ferland,10677
648,Philip Kaufman,13572
20024,Amos Gitai,30735
4780,Wolfgang Becker,338
4945,Joe Johnston,2023
57130,Todd Phillips,9384
2291,Paul McGuigan,25935
6648,Ingmar Bergman,797
5983,Katinka Faragó,42602
64114,Edward Dmytryk,60792
81285,Stuart Heisler,70113
6648,Ingmar Bergman,47474
8514,Robert Parrish,56188
2559,Henri-Georges Clouzot,29084
18854,Martin Ritt,1723
26959,Samuel Fuller,25955
15127,Luchino Visconti,41876
131792,Alan Jacobs,62190
3359,Laurence Olivier,43323
54441,James Ivory,67022
91727,Lisa Gottlieb,24548
6448,Arthur Penn,31602
2182,Pen Densham,57744
76998,James Marsh,37044
201393,Cliff Owen,42989
36083,Kevin Allen,17047
65734,Luke Greenfield,10591
508,David Koepp,1586
1255,David Mamet,11169
563341,Nir Bergman,49689
1085919,James Ronald Whitney,266687
1176,Lone Scherfig,156
28169,Paul Flaherty,2778
9200,John McNaughton,10433
10707,Terry Jones,47168
67451,Delbert Mann,58995
19457,Mark Robson,43236
2165,Rosanna Arquette,142168
50567,Melvin Frank,40752
15217,Zack Snyder,924
201,Michel Gondry,38
40256,D.J. Caruso,11081
36778,Kai S. Pieck,4377
77269,John Crowley,16941
18823,Dagur Kári,1720
19303,Kevin Smith,9541
1223,Joel Coen,5516
15521,Ernest R. Dickerson,20304
1215,Raja Gosnell,11024
301013,Helmut Schleppi,53734
42,Lars von Trier,553
57030,Gregor Jordan,10544
10828,Guillermo del Toro,1487
70287,Will Finn,13700
63713,Martha Coolidge,11137
34453,Kevin Bray,11358
74683,Matthew Ryan Hoge,13573
234818,Christopher Erskin,19084
5545,K.C. Hodenfield,10733
40749,Jean Bourne,14442
26502,Howard Deutch,2122
55916,Gabriele Salvatores,25300
77062,Damian Nieman,14576
144082,Julie Bertuccelli,13432
95901,Bruno Dumont,26636
83791,Michael D. Moore,6844
14999,George A. Romero,923
24657,Franco Zeffirelli,2587
25558,Don Chaffey,3591
17862,Alex Steyermark,28026
12804,Peter Yates,26176
51875,Andrew V. McLaglen,41857
4964,Hal Ashby,78364
35318,Ken Annakin,10338
80570,Walter Lang,33839
6648,Ingmar Bergman,133919
8482,Robert Mulligan,95548
39743,Henry Levin,50549
32765,Tony Richardson,38978
43979,David Saperstein,92331
1241,John Turturro,111883
101225,Bert I. Gordon,42245
85203,Damian Lee,68347
26635,Frank Strecker,89488
102601,Hal Walker,34082
89669,A. Edward Sutherland,22999
30099,Charles Barton,20278
89745,Jean Yarbrough,18698
59023,Stewart Raffill,47201
7767,Sam Peckinpah,12239
16157,Tina Hirsch,4365
104178,Radley Metzger,86182
130424,Rafal Zielinski,45862
769,Martin Brest,65066
6729,Robert Benton,42228
18378,Herbert Ross,16561
150971,David Burton Morris,54655
46442,Adam Simon,70779
1032,Martin Scorsese,10843
21506,George Sidney,2098
26265,Lina Wertmüller,65332
112215,Paul Jay,34303
15045,Michael Lembeck,15673
138,Quentin Tarantino,393
876,Jonathan Hensleigh,7220
88309,Julián Hernández,163676
3055,David Mackenzie,237
54469,Michael Almereyda,126117
17046,Gary Winick,10096
893,Tony Scott,9509
85716,Robert C. Ramirez,19016
1373071,David C. Thomas,60645
8246,Barry Levinson,10710
6361,Nick Hamm,11058
7791,Peter Howitt,11141
54050,Mark Waters,10625
28904,Hugh Wilson,54807
66960,Dennie Gordon,11025
7775,Stephen Sommers,7131
42952,Michael Burke,26899
21031,Alejandro Agresti,30125
74063,Daniel Taplitz,16428
5231,Wolfgang Petersen,652
40542,Hector Babenco,8440
4429,Jim Jarmusch,883
96627,André Téchiné,38018
55189,Bruce McDonald,96461
15175,William Friedkin,34377
992858,Tapio Piirainen,20375
33254,Jim Gillespie,10375
16294,Jonathan Demme,42015
552028,Herman Shumlin,68440
1724,Roger Spottiswoode,12503
5231,Wolfgang Petersen,11864
57727,Robert Clouse,9461
8574,Walter Salles,57811
1418,Albert Maysles,132
95501,Yasujirō Ozu,28276
12453,Wong Kar-wai,18329
648,Philip Kaufman,17993
229294,Mark Kitchell,37447
26595,Michael Verhoeven,4339
77005,Diane Kurys,42108
35320,Cornel Wilde,18513
14999,George A. Romero,26517
8501,Nunnally Johnson,28285
42,Lars von Trier,22137
42301,Damian Harris,5247
12114,Michael Cimino,31676
68774,Christopher Menaul,49622
6817,Agnès Varda,238952
24949,Michael Davis,10035
39996,Sidney Lumet,502
57851,Bernard Rose,41965
56401,Jan Kounen,10347
1924,Jeroen Krabbé,1373
76978,Masaki Kobayashi,30959
7649,Arthur Hilton,43341
10781,Michael Apted,20561
35468,Amber Benson,13055
10076,Lewis Gilbert,667
10179,John Glen,700
68,Fritz Lang,21594
5342,Mike Nichols,26976
10930,Irvin Kershner,36670
25645,Hirokazu Koreeda,18872
6648,Ingmar Bergman,44864
102601,Hal Walker,31993
93906,Robert Z. Leonard,43818
8501,Nunnally Johnson,28290
29962,King Vidor,24650
19528,Vincent Sherman,55086
6593,John Huston,43525
18738,George Stevens,20640
12238,David Lean,50363
10491,Paul Verhoeven,633
3831,Jean-Pierre Melville,5511
46085,Luis Mandoki,41003
4065,Fred Zinnemann,13936
4163,Donna Deitch,294
1150,Brian De Palma,11507
13779,Stuart Millar,17538
4786,Richard Attenborough,10435
6448,Arthur Penn,1162
92561,Nick Broomfield,34328
41040,Tony Gatlif,47108
8574,Walter Salles,47140
1546276,David Snedeker,40930
43786,Robert Mandel,14684
227851,Jonathan Kahn,58467
1927,Blake Edwards,10261
1033607,Andrew Gallerani,163869
1150,Brian De Palma,13937
21678,Olivier Assayas,25355
78845,Arthur Lubin,29601
139080,Stu Pollard,66115
1046935,Kim Longinotto,118617
584537,Shirley Sun,23981
63709,Craig R. Baxley,14980
39012,Peter Bogdanovich,26670
130106,Melissa Painter,44047
31900,Michael Vejar,10940
101238,Michael Reeves,31965
45996,Ryûhei Kitamura,5842
14227,Jules Dassin,19463
3359,Laurence Olivier,24012
14838,James Bridges,988
998745,Carlos Marcovich,125103
2559,Henri-Georges Clouzot,204
57434,Amy Heckerling,9356
30008,Leo McCarey,32430
1121299,Joseph Brooks,42231
33008,Menahem Golan,16113
14674,George Cukor,33575
144063,Victor Heerman,13913
29009,Ken Kwapis,17956
13284,Stanley Donen,18209
10146,Jacques Tourneur,25508
86051,Joshua Logan,18978
133259,Arthur Hiller,27171
10146,Jacques Tourneur,29486
10586,Richard Lester,12310
18635,Ted Post,42205
57154,Lance Hool,27786
23880,Steven Seagal,9624
1006073,Ray Brady,95514
18378,Herbert Ross,37296
74878,Tay Garnett,25736
4600,Joe Dante,25389
987282,Glen Goei,44807
42274,Nick Hurran,5248
554314,Jérôme Boivin,52794
4600,Joe Dante,9872
107730,Tran Anh Hung,19552
3776,Jean-Luc Godard,2786
3776,Jean-Luc Godard,8075
6817,Agnès Varda,94771
14855,Frank Borzage,50271
1217013,Paul Lazarus,38274
8843,Mick Jackson,26133
96449,Clara Law,68981
9603,Sergei M. Eisenstein,10235
25558,Don Chaffey,11533
11983,Alain Resnais,2817
8452,Andrei Tarkovsky,1394
1650,François Truffaut,1719
17784,John Irvin,140207
1071,Tom Tykwer,781
39104,Abel Ferrara,13553
74566,Yves Simoneau,183252
5026,Akira Kurosawa,3777
70235,Marco Tullio Giordana,11659
57691,Tamra Davis,24065
227703,Tanit Jitnukul,39907
66076,Fraser Clarke Heston,26612
65843,Mihalis Kakogiannis,10604
13980,Vincente Minnelli,44098
43468,Guy Ferland,16876
38250,James B. Clark,37437
23946,Roger Young,141003
63550,Tom McLoughlin,14782
54469,Michael Almereyda,77780
26648,Luis Llosa,9545
147310,Francisco J. Lombardi,53117
56891,Rachel Talalay,41651
54607,Bahman Ghobadi,29270
110879,Roko Belic,28030
80568,Jesse Hibbs,16514
223,Alejandro González Iñárritu,1926
78615,Phil Roman,31112
6111,Mike Figgis,11060
6349,Alan J. Pakula,17365
1723,Walter Hill,11474
9855,Terence Young,63888
141978,Olli Saarela,49320
31900,Michael Vejar,10916
67478,Janet Greek,10921
67576,Jesús Salvador Treviño,10941
1153,John A. Alonzo,42204
38131,Sergey Bondarchuk,33157
3078,David Byrne,24798
58112,Richard Speight Jr.,277073
19665,John Boorman,4923
59832,Hal E. Chester,36741
6648,Ingmar Bergman,11656
18669,J. Lee Thompson,16284
8500,John Ford,25009
939308,Joel DeMott,91226
1043784,Gerardo Vera,171229
11379,Mark Peploe,45926
82389,Norman Z. McLeod,40092
5877,Vincenzo Natali,10133
55692,Arnold Laven,82838
32427,W.S. Van Dyke,14589
70862,Richard Thorpe,14594
32427,W.S. Van Dyke,14590
32427,W.S. Van Dyke,14588
77101,Edward Buzzell,14595
1032,Martin Scorsese,9459
6295,Catherine Breillat,465
70308,Ken Hughes,86600
82413,Jack Conway,20644
18738,George Stevens,24965
157730,Greg Yaitanes,192936
13367,John Harrison,876
17700,Christian Zübert,1583
35452,Corey Yuen Kwai,17653
26479,S. S. Wilson,11069
26475,Brent Maddock,10829
544818,Michael Rubbo,19425
2000,Lewis Milestone,108055
8876,Randal Kleiser,86959
31493,Alex Cox,9698
99242,Lorene Machado,57946
9888,Claire Denis,45044
90064,Victor Halperin,26860
101520,John Gilling,29049
10146,Jacques Tourneur,27130
55189,Bruce McDonald,8468
26134,Roy Ward Baker,31952
100296,Peter Sasdy,39043
938741,Paul Glickler,54396
29715,David Swift,22682
7767,Sam Peckinpah,11577
6448,Arthur Penn,42402
91788,Ubaldo Ragona,21159
141130,Shigehiro Ozawa,40810
141130,Shigehiro Ozawa,40812
4385,Sergio Leone,336
7767,Sam Peckinpah,11942
18379,Hal W. Polaire,36206
7767,Sam Peckinpah,23330
7767,Sam Peckinpah,5927
584527,Jimmy Wang Yu,49636
29662,Terence Fisher,3075
102429,Roger Corman,30137
43896,Jeff Probst,5521
25826,Mario Bava,27636
2798,Walter Ruttmann,222
66601,Hiroyuki Nakano,10686
73150,Paul Wendkos,43096
49063,Barry Shear,42688
2228,Sean Penn,25598
5026,Akira Kurosawa,25858
10367,John Waters,14262
20937,Robert Fuest,38701
9855,Terence Young,33357
38689,John Flynn,21948
5026,Akira Kurosawa,30368
5026,Akira Kurosawa,1059
5026,Akira Kurosawa,12493
6648,Ingmar Bergman,42090
5140,Wes Craven,13122
129708,Stacy Cochran,55730
1081559,Marc Singer,14273
81165,Archie Mayo,26940
1243,Woody Allen,11030
6648,Ingmar Bergman,29454
6648,Ingmar Bergman,26372
6648,Ingmar Bergman,11506
6648,Ingmar Bergman,29455
6648,Ingmar Bergman,11602
6648,Ingmar Bergman,29453
6648,Ingmar Bergman,11700
6648,Ingmar Bergman,47735
5029,Robert Siodmak,14638
6593,John Huston,14703
6593,John Huston,35806
6593,John Huston,3547
6593,John Huston,41089
6593,John Huston,42179
2226,Sydney Pollack,28415
985403,Vincent Pereira,107499
31211,Clive Barker,20481
25826,Mario Bava,5481
25826,Mario Bava,5482
25826,Mario Bava,5485
102429,Roger Corman,31581
102429,Roger Corman,22694
6345,Edward Lachman,7090
21113,D.A. Pennebaker,42632
4786,Richard Attenborough,5902
65994,Andrew Lau,10775
543568,Kim Jee-woon,4552
1243,Woody Allen,12762
27991,Stuart Gordon,14510
27991,Stuart Gordon,101363
27991,Stuart Gordon,15618
27991,Stuart Gordon,24341
27991,Stuart Gordon,10690
98132,Jim Wynorski,40028
83198,Allan Arkush,26326
101377,Paul Bartel,13282
20921,Monte Hellman,27658
102429,Roger Corman,22642
102429,Roger Corman,29235
102429,Roger Corman,42725
19457,Mark Robson,24111
25826,Mario Bava,17921
56828,Christopher Cain,22627
13980,Vincente Minnelli,18283
93904,Irving Rapper,33731
16513,John G. Avildsen,13823
130140,Sam Green,14108
3317,Takeshi Kitano,4291
186758,Jon Sherman,20718
1188,Kim Ki-duk,113
100890,Abe Levitow,28476
7767,Sam Peckinpah,5916
2087,Richard Fleischer,26234
26875,Hideo Nakata,12205
39012,Peter Bogdanovich,27804
1096377,Pavel Chukhray,46187
10001,William Wyler,3001
4955,Dario Argento,39434
58614,SABU,105130
8636,Cecil B. DeMille,166472
18579,Burt Kennedy,11574
17494,Dennis Dugan,32450
65401,Charlie Peters,62383
1032,Martin Scorsese,203
9182,Marshall Herskovitz,38749
9054,Mervyn LeRoy,29740
17784,John Irvin,10652
74643,Stefan Avalos,34288
8236,James H. Brown,26268
3632,Richard Brooks,33632
53212,David Jacobson,25853
66086,Mary Agnes Donoghue,68430
605481,Serge Bourguignon,43001
6349,Alan J. Pakula,42201
4617,Andreas Dresen,316
102429,Roger Corman,3072
64883,Kang Je-gyu,10355
6568,Joel Freeman,14554
65242,Jack Perez,87677
3395,Lasse Spang Olsen,250
51572,Aaron Norris,19086
1723,Walter Hill,15392
21792,George Gallo,43267
123558,Jean-François Pouliot,41277
97847,Aaron Lipstadt,108059
3224,Stephen Frears,42013
9181,Edward Zwick,54715
9076,F.W. Murnau,631
26959,Samuel Fuller,25504
8843,Mick Jackson,23855
8789,Mathieu Amalric,1786
228568,Gough Lewis,51182
1018069,Christine Fugate,45042
21475,John Putch,210937
63943,Rowdy Herrington,16219
126774,Per Fly,15824
553709,Kim Moon-saeng,14258
41704,Jack Pollexfen,48385
102429,Roger Corman,27545
89157,Bernard L. Kowalski,22718
12715,Jeff Gillen,39844
27920,Charles Frend,16914
18392,Robert Aldrich,43011
17282,Takashi Miike,11315
14353,Max Ophüls,35987
16888,Ralph Nelson,29146
19744,John Korty,36751
21869,George Pal,28758
13980,Vincente Minnelli,29592
4415,Federico Fellini,439
12178,Hiroyuki Okiura,823
5707,Lili Fini Zanuck,20289
4109,Michael Curtiz,16905
21440,Dick Maas,11417
12677,Matthew Robbins,11548
10076,Lewis Gilbert,38291
94218,Roy Del Ruth,41204
97202,Kenji Mizoguchi,20532
15389,Louis Malle,2546
133259,Arthur Hiller,42791
29646,Charles Jarrott,22522
2746,Elia Kazan,40478
15189,Michelangelo Antonioni,5165
4590,Russ Meyer,5722
11983,Alain Resnais,5544
68,Fritz Lang,19128
97202,Kenji Mizoguchi,14696
40542,Hector Babenco,51515
11528,Jean Renoir,56167
11983,Alain Resnais,4781
4109,Michael Curtiz,32652
4065,Fred Zinnemann,4909
34740,Edmund Goulding,56135
4109,Michael Curtiz,27115
120218,John Roberts,38348
8482,Robert Mulligan,35280
108523,Harrie Geelen,21375
11161,Tom Savini,19185
8500,John Ford,73194
94218,Roy Del Ruth,28257
32427,W.S. Van Dyke,20643
143385,Fred C. Newmeyer,22596
68,Fritz Lang,36786
15378,Carol Reed,28916
1903,Alan Arkin,27459
793,Luis Buñuel,4497
19224,Gregg Araki,33560
5058,Roger Christian,25224
1776,Francis Ford Coppola,42728
608,Hayao Miyazaki,15371
15254,Emir Kusturica,11044
26875,Hideo Nakata,39983
29595,Rouben Mamoulian,31526
14643,William A. Wellman,31623
78021,Lloyd Kaufman,27601
67767,Hal Needham,16214
41040,Tony Gatlif,5071
9789,Robert Altman,41662
40192,Marc Connelly,95015
95293,Busby Berkeley,33738
1418,Albert Maysles,17346
40378,George McCowan,18274
58729,Albert Magnoli,13763
6818,Werner Herzog,67217
12840,John Badham,10498
27236,Gregg Champion,24731
37626,Patrice Leconte,11796
70308,Ken Hughes,31675
37577,Bigas Luna,4507
8635,Buster Keaton,34847
51875,Andrew V. McLaglen,32303
11118,George Pollock,4879
5026,Akira Kurosawa,24774
20237,Beeban Kidron,41779
32134,Charles Vidor,61048
3239,Ernest B. Schoedsack,1994
2000,Lewis Milestone,42814
3317,Takeshi Kitano,870
19606,Jean Negulesco,96255
15378,Carol Reed,25495
67426,William Keighley,26319
19304,John Schlesinger,45938
21958,Mark Rydell,15573
30008,Leo McCarey,41059
3146,Billy Wilder,39871
13862,Carter De Haven Jr.,10178
37846,Emeric Pressburger,16391
10076,Lewis Gilbert,42997
14773,Don Siegel,10734
11118,George Pollock,10949
79925,Herbert Wise,258236
5524,Andrew Adamson,809
6046,Roland Emmerich,435
1201,Garry Marshall,4599
73832,Jessy Terrero,12657
16214,Mario Van Peebles,28219
7017,Roger Michell,59210
74259,Brian Dannelly,13193
6011,Michael Haneke,24190
11218,Alfonso Cuarón,673
16938,Renny Harlin,16617
3317,Takeshi Kitano,246
28239,David Twohy,2789
18357,Peter Hewitt,8920
7908,Frank Oz,9890
26882,Kiyoshi Kurosawa,26886
137392,Nickolas Perry,26254
53925,Jared Hess,8193
8965,Roland Joffé,47821
19798,Randa Haines,26142
12804,Peter Yates,42122
16730,Darrell James Roodt,65137
95293,Busby Berkeley,27017
113799,Frank Perry,35151
55299,Mark Herman,21544
89749,George B. Seitz,43846
67451,Delbert Mann,40894
69801,Alan Metter,11546
114269,Jack Couffer,59427
8328,John Milius,18387
9789,Robert Altman,71125
1278762,Peter Webb,34748
1095994,Ron Judkins,132725
18378,Herbert Ross,26331
33405,Gillies MacKinnon,41774
1744,Robert Wise,52959
34740,Edmund Goulding,24004
33317,David Leland,46976
81930,Alfred L. Werker,17481
13663,Robert Shaye,52560
1744,Robert Wise,42658
97017,Sidney Lanfield,27118
6648,Ingmar Bergman,18333
18854,Martin Ritt,42345
93975,Lewis Allen,18398
151135,Geneviève Jolliffe,54800
33062,Curtis Bernhardt,20849
57865,Álex de la Iglesia,57544
10790,Sam Wood,53779
143558,Ted Wilde,16661
93906,Robert Z. Leonard,80708
7145,Michael Lehmann,76516
183,Kouji Morimoto,33441
57359,Neal Israel,47819
30696,Janice Karman,21793
93905,Allan Dwan,18712
12327,Joseph M. Newman,831
38507,Francis Veber,10484
9054,Mervyn LeRoy,37658
3632,Richard Brooks,26516
72402,Jane Wagner,110598
1131742,Bakhtyar Khudojnazarov,10573
1036428,Mark Jonathan Harris,113290
95456,Elio Petri,26451
93025,Nancy Savoca,111605
108914,Mitchell Leisen,54568
10001,William Wyler,28571
80570,Walter Lang,27686
33026,Harold S. Bucquet,123665
1744,Robert Wise,43336
19606,Jean Negulesco,62000
57492,Morgan Spurlock,9372
9054,Mervyn LeRoy,41495
14567,Clifford Odets,52362
9956,Chris Marker,662
93911,Terence Davies,41799
8636,Cecil B. DeMille,49633
29962,King Vidor,43805
30252,Albert Lewin,16559
129482,Tom Laughlin,44695
76978,Masaki Kobayashi,31217
7324,Pan Nalin,8341
100131,Garson Kanin,36488
69392,Charles Walters,19414
110588,Conrad Rooks,60595
8823,Raoul Walsh,15794
261224,Brian Desmond Hurst,13188
30365,Michael Caton-Jones,12651
13563,Norman Jewison,886
884,Steve Buscemi,9791
98199,Jerry Schatzberg,27554
15389,Louis Malle,26973
30561,Jun Fukuda,38582
57895,Robert Harmon,9542
21506,George Sidney,17820
70862,Richard Thorpe,26175
6400,Tom DiCillo,31146
20025,Shôhei Imamura,20506
21183,Nicolas Winding Refn,37696
1496,Tod Browning,136
13848,Charlie Chaplin,47653
14639,Mel Brooks,10970
37846,Emeric Pressburger,28162
84034,Clarence Brown,42812
52094,Jerry Jameson,28159
1103,Bill Duke,20676
29595,Rouben Mamoulian,3019
13953,Edward F. Cline,29353
14643,William A. Wellman,17761
